title_id,title,genre,authors,weekdays,length,subscriber,rating,views,likes,status,daily_pass,synopsis
349,For the Sake of Sita,Romance,Haga,Released,14,262731,9.52,9400000,366066,COMPLETED,False,"A medical student passionately falls in love with a fallen goddess during his volunteer abroad in Nepal, and he desperately tries to fight off destiny to save his love."
3267,CODE HELIX,Drama,"Nikki Dibya Wardhana, Bryan Arfiandy",Released,7,38742,9.55,1100000,183159,COMPLETED,True,"Rendra, an intelligent high school student known for his computer talents, discovers that he can use his ability to hack as a way of exposing the misdeeds and hypocrisy of his classmates under the pseudonym “Helix.” What starts as an attempt to enact justice on a chauvinist classmate moves further and further into a moral gray area as Rendra/Helix starts to look for new targets. Will he take things too far? Will his secret identity be discovered?"
5259,Chunshik the Old Newbie,Comedy,gegegek,Released,75,46468,8.89,1600000,190699,COMPLETED,False,"Chunshik Kim is the CEO of Novis Company, the company behind the VR RPG Novis World, but he has never played his own game before. After claiming that he could become a top ranker without paying any money at an update preview event, he starts Novis World with only his secretary and passion by his side. Will this old dog be able to learn new tricks and become the top ranker in Novis World?"
2018,Stray Souls,Fantasy,Maf,Released,136,426031,9.75,19600000,2900000,COMPLETED,False,"The strings that bind our souls can be used to control us...and others. While Eylin is not particularly good at string weaving, her unique soul structure does make her resistant to magical manipulation. Which, when you're the last person standing between the Amethyst King and his quest for ultimate power, is a very, very good thing..."
1623,Bad Signs,Comedy,Jimena Aranda,Released,138,288516,9.52,18500000,2700000,COMPLETED,False,"The pilots fudged their flight-checks and the plane engine's probably going to blow, but what else can you expect when Mercury is in retrograde? So much for the paradisiacal vacation these twelve contestants signed up for. Now all twelve members of the zodiac are trapped on a real desert island with nothing to eat but each other and some monkeys. Who will win? Who will survive? Only the stars know for sure."
5109,Swordid,Fantasy,Momojiji,Released,54,63610,9.55,2600000,403567,COMPLETED,False,"Reincarnating into the wrong body never stopped a revenge quest! Now a gutsy peasant instead of a wizard, Cato’s still got to settle the score with the great demon Baal. Luckily, their sassy talking greatsword has a plan. If only Cato would follow directions."
3054,Console Her,Romance,AICandii,Released,24,88163,8.85,2500000,324281,COMPLETED,False,"Two women. A console. A deal. In exchange for a limited-edition game console, celebrity heiress Claudia will teach the sweet, lovesick Ava how to make it official with the lady of her dreams. The catch? Feelings were not part of the deal."
3246,To Be Ordinary!,Drama,kkanaria,Released,100,68444,9.33,3400000,334713,COMPLETED,False,"Due to his prosopagnosia, Sang struggles with maintaining a normal school life. It’s hard to make friends when everyone’s face looks like an egg… literally. There’s only one person he can recognize -- Ujeong, a mysterious girl who seems to struggle with fitting in herself. In their pursuit to be “ordinary”, these two high-schoolers forge an unexpected friendship."
2851,Neolithic Girl,Fantasy,"JAEAH, GARAM HAN",Released,99,293765,9.26,8900000,1100000,COMPLETED,False,"What would you do if you could live forever? Suki Kang has lived for over 10,000 years, yet always seems to make the same mistake -- she wants to save others from certain death. This time, she chooses to help veterinarian Jaeshin Lee with his terminal cancer prognosis. But the great clans of Baekje are dead set on finding out the secret to her immortality and healing powers. Will she be able to save her beloved doctor, or will the clans get to her first?"
2972,Super Awkward Man,Comedy,"Pixzzo, Afra",Released,50,102945,9.54,2500000,312337,COMPLETED,False,Is everyone around you a Cringelord? ...Join SAM on his miserable journey to save the world from awkwardness!
1535,Hooves of Death,Fantasy,Sam Bragg,Released,143,325232,9.39,26700000,3000000,COMPLETED,False,"Read Hooves of Death now on Webtoon! It’s the end of the world, and humanity is on its last legs against the zombie horde.  Now, all that stands between mankind and total extinction are Commander Sprinkles, Blaze, Sergeant Glitter and a handful of other fierce warriors.  Mythical creatures with supernatural powers and incredible determination, they have sworn to protect the human race. Yes, they are unicorns – but they are also our last hope."
1391,My Dictator Boyfriend,Comedy,"Teo, Guy",Released,378,277090,8.98,48600000,5500000,COMPLETED,False,Manny just took the reins of a nation. But who will take the reins of his heart?
2234,Skye,Fantasy,Cynthia J.S.,Released,57,187862,9.57,4500000,661221,COMPLETED,False,"In a world where magic meets technology, an exceptional engineer comes across an unusual find. What was meant to be a simple trip to the junkyard has lead Skye to discovering a fully functioning robot! But while trying to help the robot find her original owner; secrets begin to unravel and Skye learns the truth behind her clouded past."
405,Newman,Fantasy,Josh Ulrich,Released,271,202746,9.73,47400000,2900000,COMPLETED,False,"This isn't your average workplace relationship. It's not every day you fall for a girl who accidentally turns you into her love slave, but that's not half as scary as meeting her mother. Oh, and did we mention the monsters? There's lots of those."
1229,Eggnoid,Sci-fi,Archie the Redcat,Released,243,1400000,9.64,210400000,14900000,COMPLETED,False,"When Ran wakes up to a giant egg by her bed the morning after being rejected by her longtime crush, she has no idea what to do. To make things weirder, a handsome man emerges out of the egg and starts calling her ""mom""! As Ran and Eggy grow closer, she starts questioning their relationship. Is she really just his ""mom""?"
1311,The Devil is a Handsome Man,Drama,Hellothisisangle,Released,74,812310,9.54,32700000,2500000,COMPLETED,False,Xolia makes the deal with the devil in order to obtain her desires. But she soon finds that this deal is shrouded in more mystery than she could have imagined.
1260,Life Outside the Circle,Drama,H-P Lehkonen,Released,47,219600,9.41,13500000,1100000,COMPLETED,False,The heartwarming tale of two men who find love in the Finnish countryside.
799,Brutally Honest,Comedy,Deya Muniz,Released,80,241168,9.46,25500000,1400000,COMPLETED,False,Funny things happen so I draw them.
399,ShootAround,Drama,suspu,Released,143,176207,9.69,27700000,1900000,COMPLETED,False,"When a zombie apocalypse hits during the practice of a high school basketball team, it's a whole new life for the coach, Jeff. The world's turned upside down and the girls seem to be handling the changes way better than Jeff, who has troubles adjusting. A close-knit group of friends, the girls are eager to tackle this new world with its challenges!"
772,Shriek,Thriller,Various Artists,Released,17,384482,9.75,29000000,455954,COMPLETED,False,Prepare to swallow your screams. This horror anthology is loaded with special effects for maximum scare–just in time for Halloween.
350,Subtle Disaster,Drama,SUNGHO AN,Released,45,53254,9.4,3600000,218624,COMPLETED,False,"A webtoon writer, Songshin Ha, lives in the apartment, at the top of the hill, that has serious problem with neighbor's noise;
and he desperately wants to solve the problem with his neighbors."
73,THE GIRL FROM CLASS,Drama,PARK SUBONG,Released,28,129564,9.46,7300000,410772,COMPLETED,False,"Sometimes love can blossom from a single glance. This is the bittersweet, sometimes embarrassing, but always beautiful story of a classroom crush."
94,Smile Brush,Slice of life,waroo,Released,36,127531,9.58,8700000,462824,COMPLETED,False,Waroo is a boy with long hair who loves to try new things. These are the heartwarming and amusing tales of his daily life.
5205,SPCTR,Action,"Tony Karnowski, Carlos Trigo",Released,72,35118,7.48,469979,66167,COMPLETED,False,"Twins Alandria and Isaac have had a hard time connecting after the death of their parents. But after an unknown falling object arrives on Earth, they find themselves on opposite sides of an ancient, alien war, and Alandria swears to do whatever it takes to save her brother… and the world."
352,Safely Endangered,Comedy,Chris McCoy,Released,1040,1100000,9.56,433400000,26500000,COMPLETED,False,Silly comics for silly people.
1925,IF,Action,Keon Tan,Released,90,147676,9.03,4800000,517811,COMPLETED,False,"Hiroshi is shocked when he finds out that his imaginary friend, Enigami, isn’t so imaginary after all! Then he realizes his beastly companion can battle it out with other kids’ imaginary friends, and things start to get even stranger. But when these playground games turn serious and kids start disappearing, Hiroshi realizes that the consequences here might be more real than he first thought…"
3386,Eyes,Fantasy,Jeong Summer,Released,138,51860,9.66,2300000,303909,COMPLETED,False,"“Juan Seo” is a high school student who was born with just one eye. He has an uncanny feeling that someone is watching him every day at school. Even though he's scared to death, Juan can't help but be curious... Until one day, he learns of the ""avian humanoids"" and falls into a state of great confusion. In the midst of this blood curdling tension, the war of the avian humanoids is set in motion!"
6593,The Try Guys: Souper Sick,Comedy,"The Try Guys, Shen, Valery",Released,3,22527,8.1,232416,20521,COMPLETED,False,"The Try Guys are visiting WEBTOON HQ to create their own webcomic. Except there's one problem: Zach, the ultimate comic fan, is sick! Will Keith, Kwesi, and Jonny be able to make the comic without their fearless leader? Follow them as they embrace the creative process and embark on other adventures along the way."
1651,Just Pancakes,Comedy,HadeToons,Released,230,242665,9.63,25100000,3000000,COMPLETED,False,"Wetzel, Shelby, and Ebus may be brothers, but that doesn't mean they understand each other -- or women. Follow their wacky shenanigans as these three eccentric wizards try to run a struggling tavern on Hero's Road, file their taxes, and refill the pickle jar. Laugh so hard your lungs punch your eyeballs! Learn more about cooking than you ever wanted to know! Realize you're probably going to hell for laughing at this!"
2819,The Eagle and the Snake,Action,Angel Tovar,Released,103,151851,9.5,5200000,574765,COMPLETED,False,"Abel's crew has pulled off daring heists around the world -- too bad he doesn't get to keep any of the money. Every dollar goes to the lords of crime who hold his brother hostage, and Abel has no choice but to fulfill their every demand. But when a dangerous woman enters his life and old debts are due, how far will he go to save the only family he has left?"
1454,Four Leaf,Fantasy,Lumaga,Released,154,239700,9.72,16000000,2200000,COMPLETED,False,"Pulled into a magical world by her enigmatic best friend, Lupe finds herself in the middle of an ongoing battle between witches who seek the remains of the Wolf, and hunters who are after the witches. There's not much Lupe can do to escape her fate; only the Lady of Wishes can send her home... if the legend is true."
2720,Of What Remains,Thriller,Sillvi Studios,Released,67,100451,9.68,2100000,256055,COMPLETED,False,"Abandoned at every turn, Kim escapes a violent boyfriend and returns to her rural hometown. But secrets fester from her childhood and worsening politics cast long shadows over the countryside. As tensions boil between families and countries on the edge of cataclysm, what will Kim endure to survive?"
3762,Everfallen,Fantasy,Alai Cinereo,Released,52,162854,9.15,2200000,276380,COMPLETED,False,"As a fehru-alchemist, Dave should not exist, but then, a lot of things should not exist. After a disturbing turn of events, Dave finds himself returning to Rhi-Daton, the very city he escaped from years ago. Meanwhile, a strange woman with mysterious powers joins forces with the merciless House Dawn to intercept a peculiar weapon before it falls into the wrong hands. Things take a turn for the worse when the city unexpectedly closes its gates. Trapped inside with no way out, Dave runs into Leto, a fellow alchemist. Together, the duo must uncover the secrets of the past and prevent the disaster from unraveling further than it already has."
3204,Branching Out,Fantasy,profzach,Released,59,57322,9.61,1400000,201692,COMPLETED,False,"Twig and Briar never knew the world outside their forest was so big. And the world believed that these two friends no longer existed – they thought the legendary Hexabeto warriors and their super-powered scarab companions went extinct in the last great war. With Twig and Briar and all their family exposed, dangerous threats descend on their home, and the Swamp Queen demands a violent end to their lives. Twig may have the power to right ancient wrongs – but can this peace-loving kid use it?"
3439,Solid State,Sci-fi,"Scott Higginbotham, L.G. Veldenmire",Released,23,33990,8.65,422134,64597,COMPLETED,False,"The year is 2121 and Concordia, once a haven for humanity, teeters on the brink of an autocratic takeover by ruthless corporations. While division rages between the Upper and Lower Cities, and sinister plots fester in the shadows, the connected stories of Concordians from every walk of life tell the tale of a city in a battle for its freedom... but is it too late to save society from itself?"
5724,Warhaven: Vengeful,Action,"Sehoon Kim, Warhaven",Released,10,30957,7.92,247668,19778,COMPLETED,False,"On the Warhaven battlefield, salvation awaits those who dare to fight! When Gillum Lee is betrayed and left for dead, he wakes up in the world of Warhaven with new memories and a new body. Now, he must fight to get his revenge."
5434,Love Stories,Romance,"Mai Hirschfeld_, Color_LES, Hannah Patten",Released,4,48941,7.05,547118,43547,COMPLETED,False,"Vulnerability. Empowerment. Desire. These love stories know no bounds. Celebrate Pride month with your favorite creators and artists: Color_Les with Hayley Kiyoko, Hannah Patten with Ava Max, and Mai Hirschfeld with MAY-A. Featuring original LGBTQIA+ love stories inspired by their songs “Forever,” “Sleepwalker,” and “Something Familiar.” Episodes will release weekly from 6/12 only on WEBTOON. See you then!"
5296,Katarina,Fantasy,Riot Forge,Released,10,82480,9.48,1300000,55605,COMPLETED,False,"The kingdom of Demacia is in chaos! While the Great City has its focus on Sylas and his mage rebellion, a cunning, redheaded assassin, Katarina, lurks in the shadows. Focused on executing the most dangerous mission of her life, she hopes to finally live up to her father’s impossible expectations. However, when she is forced to choose between the mission and her own instincts, will she have to betray Noxus’ Master of Assassins?"
2284,Andy Bass,Comedy,"KenneDuck, Gia",Released,101,166008,9.3,13000000,1900000,COMPLETED,False,"Andy Bass is just like any other high school sophomore. She has to deal with maintaining grades, having an arch-nemesis, falling for a cute transfer student, and most importantly, being a vertical mermaid! (Totally normal, right?) Andy is the most hideous creature alive, and she still has to attend public school!"
1450,Outrage,Superhero,"Fabian Nicieza, Reilly Brown",Released,56,237327,9.33,7000000,737910,COMPLETED,False,A virus is attacking people who abuse others on the internet. Comedic ass-kickings are occurring across the country by a sentient electronic entity that appears through the personal devices of bullies and babies alike. Who or what is OUTRAGE?
2961,Cat vs. Dog,Comedy,Sen-chan,Released,100,126950,9.38,10100000,1000000,COMPLETED,False,"Mizuki is an ordinary woman who just wants to go home and watch her favorite tv show after a long day at work. Things are peaceful until two men appear in her life. Tatsu, a member of the Yakuza with a personality of a cat. And, Hiroki, a detective with a personality of a dog. The problem? They’re both in love with Mizuki! What will become of a rivalry in love, career, and personality?"
2883,Atelier on the Sunflower Hill,Fantasy,Roctis Tray,Released,50,159976,9.24,2800000,357379,COMPLETED,False,"After discovering a hidden chamber inside her late uncle's house, Evangeline Griffon unintentionally awakens an ancient being who calls himself Vernon. Bound by a mysterious contract, Eva apprehensively accepts Vernon as her guardian and begins her new life in the countryside."
1554,Unlucky is as Lucky does,Comedy,M. Nires,Released,233,245402,9.67,26300000,3600000,COMPLETED,False,"An enemy from afar has threatened to kidnap the king’s daughter. The king springs into action seeking the most elite members of his kingdom to protect her. Sounds like your average everyday fantasy tale. Except that it isn’t… The king is overprotective, the queen can barely tolerate the king, the princess-in-distress is only 7 years old but is strong enough to beat up anyone in the kingdom, and the man or woman who must protect her?  He doesn’t have to be the strongest or the smartest…just the LUCKIEST person who ever lived. So yeah, what this tale lacks in tradition, it makes up for in sheer over-the-top lunacy!"
2348,Ghost Bats,Sci-fi,Walter Ostlie,Released,9,59022,9.16,814167,124351,COMPLETED,True,"Ghost Bats, a semi-decent punk band, is suddenly thrust into a galactic Battle of the Bands to defeat their rivals....while conjuring giant monsters?! Can the band survive their interplanetary star trek and win the Grand Prize or will this be their final encore?"
3916,Eternals: The 500 Year War,Superhero,Marvel,Released,7,165549,7.37,1100000,72247,COMPLETED,False,"An international, all-star creative team of writers and artists presents ETERNALS: THE 500 YEAR WAR! Follow the Eternals in their past encounters against the Deviants in this original 7 episode series! Learn how the Eternals interacted with different cultures of the human race across time, gifting humanity with cultural artifacts while also trying to keep them safe from the Deviant threat. It’s a battle that spans centuries, with the fate of the planet at stake!"
867,Athena Complex,Fantasy,Kaisar,Released,149,563459,9.52,44200000,3100000,COMPLETED,False,"Suffering from heartbreak after being rejected by Poseidon, goddess of wisdom Athena becomes human to seek revenge... but as a high school boy. There she plots to befriend Poseidon’s reincarnation, Adrian, who doesn’t have the slightest clue about the world of gods. But will her sweet vengeance be thwarted by other opposing forces, or will her own one-sided love hinder her plans?"
2207,BRAIN Anthology,Horror,Various Artists,Released,84,145816,9.42,6900000,870973,COMPLETED,False,"Are you ready for BRAIN Anthology? From mind-bending stories, to disturbing tales of our most primal fears, this anthology is designed to make you think and keep you up at night! New stories released every Saturday. Featuring stories from the 2020 Short Story Contest."
1159,Small World,Slice of life,Wonsun Jin,Released,617,879603,9.53,272200000,18900000,COMPLETED,False,What do you do when you're having a bad day? Need a hug? Or just a laugh? Call your boyfriend of course! Follow along with Robin and Julien as they navigate in their own small world.
2813,Illuminated,Informative,"Rachel Song, Maria Nguyen, WmW",Released,4,105163,9.33,1000000,140009,COMPLETED,False,A WEBTOON x 88rising memoir series that spotlights the experiences of Asian women in entertainment and how we can help #StopAsianHate together.
484,Elena,Horror,Jorge Jaramillo,Released,27,125780,9.52,6300000,277734,COMPLETED,False,Web graphic novel about a larger than life love story. Every week a new page will be unveiled.
1613,Varsity Noir,Mystery,Kate Glasheen,Released,60,54513,9.47,1400000,203255,COMPLETED,False,"Think your teen years were dark? Try being John - a recovering addict fresh out of rehab. And now his biggest challenge yet, re-integrating back into the ruthless social cesspool that is high school. 

There are temptations around every corner, but hey, his mom still believes in him (that’s what moms do) and his best friend Brad has never stopped having his back – even when it’s not exactly in his own self-interest to do so.

No, it’s not going to be easy to turn things around – especially when Brad finds himself way in over his head out on the streets – leaving John to figure out a way to help his pal…before it’s too late.  Maybe John won’t be going straight as soon as he’d hoped after all."
1826,Wolfsbane,Horror,"Ryan Cady, Morgan Beem",Released,27,76904,9.69,1500000,173201,COMPLETED,False,"Following in her father's legacy, Quinn's entire life has been devoted to slaying werewolves. But when a young victim falls into her care, and her stash of inherited silver bullets begin to run low... the horror of the monsters grow stronger."
1279,My Name is Benny,Slice of life,Sokomin,Released,255,270090,9.73,39600000,4800000,COMPLETED,False,Follow along with the adventures of weirdo Benny and her friends!
1382,Messenger,Fantasy,"Paul Tobin, Ray Nadine",Released,90,97468,9.25,5900000,749390,COMPLETED,False,"Dare Crilley is a bike messenger, and is utterly unsurpassed. She scoffs at bad weather, traffic is barely an obstacle, and she’s never even missed a delivery. That’s good, because Dare is about to discover her mysterious new client is literally divine, and that a dispute between the gods means the fate of the universe rests on a series of increasingly more difficult bicycle deliveries. Will Dare fail on any of these fateful missions? Can she assemble all the parts for the Legendary Divine Bicycle? One thing’s for sure, Dare never backs down when it’s time to deliver."
1569,Matchmaker Hero,Sci-fi,Madeline Ince,Released,26,345886,9.42,11000000,1100000,COMPLETED,False,"Richie is a simple boy with a simple life. Yes, he has a distinct tomato allergy, and no, he's not interested in dating. That is until he goes on a blind date with Elle, the richest girl in the town of Overlook. It’s an awkward date that gets straight up weird when Elle asks him to fight aliens alongside her. Wait...what? It turns out, not only do aliens exist, but they're also linked to Richie's past. Now, Richie has to find the answers to his alien heritage, while hiding the true motives behind the fabricated romance between him and Elle. What could possibly go wrong? Not much, besides fighting seven mega-powerful alien heirs who threaten to destroy everything he loves."
1312,Live Forever,Thriller,Raúl Trevino,Released,53,269287,9.43,9700000,886438,COMPLETED,False,"After a tragedy, Sarah’s conviction to never lose another loved one drives her to discover a formula for eternal life that provokes a fatal crisis."
1270,The Steam Dragon Express,Fantasy,"Merryweather, Porforever",Released,110,342970,9.62,33500000,3200000,COMPLETED,False,The Steam Dragon Express is a magical flying academy
1051,Warning Label,Romance,Thomas F. Zahler,Released,40,135672,8.94,7200000,476126,COMPLETED,False,"Danielle was cursed by an ex-boyfriend, and now, anytime someone asks her out, they get the warning label. It’s scared a few people off, but even the ones who stay wind up bailing when the list turns out to be true."
750,Illustrated Internet,Comedy,Dami Lee,Released,50,155398,9.05,14100000,732269,COMPLETED,False,"The internet is full of precious jokes that deserve to be cherished forever. These are my favorite tweets, Tumblr text posts, and other gems from the world wide web in comic form."
536,Chiller,Thriller,Various Artists,Released,37,426740,9.61,28700000,1000000,COMPLETED,False,Stories that crawl up and down your spine.
283,Kids Are All Right,Drama,HP56,Released,56,121425,9.76,7200000,516875,COMPLETED,False,"This story tells you the value and importance of family; it will also remind you of the happiness and sadness, joys and sorrows of childhood."
74,Salty Studio,Romance,OMYO,Released,66,336561,9.68,22100000,1100000,COMPLETED,False,"Togeun quits his job at his dad's company and moves out of his parent's house to pursue his new purpose in life, drawing! Except... he doesn't actually know how to draw. When he discovers the artist whose work he had been admiring is his old classmate Sonagi, Togeun begs her to teach him how to draw in exchange for giving her a place to work. Thus begins the cohabitation of two unlikely friends."
96,The Stories of Those Around Me,Romance,OMYO,Released,60,265610,9.66,17800000,1000000,COMPLETED,False,"Summer is happily in love; Mira is a beautiful and successful woman but doesn’t have a boyfriend; Jung-A lives with her boyfriend for 5 years. These 25-year-old girls are very close and believe in that they can keep thier friendship and love forever. However, everything changed after Mira’s blind date."
89,LESSA,Action,POGO,Released,58,228493,9.73,12400000,616229,COMPLETED,False,"There are attacks everyday and people suddenly changed into Deman. But I... should look for my sister; also, the Gods are here to help humans to prevent the attacks."
302,Smile Brush: My Old Pictures,Slice of life,waroo,Released,55,84502,9.69,6000000,377824,COMPLETED,False,Smile Brush Season 2! Waroo comes back with more heartwarming memories to share.
3760,Re-Possessed,Drama,"Yishan Li, Trevor Mueller",Released,101,67827,8.99,1300000,205427,COMPLETED,False,"After his father cuts him off financially, Troy Richardson needs to make some money, and quick! But when his friend Mari gets him a job at the mysterious pawn shop in town, Troy is suddenly thrust into a world of demonically possessed artifacts, killer cults, and spirits from another world that want to destroy ours. Can Troy find a balance between his night time adventures repossessing cursed items, all while navigating his relationships, his school work, and trying not to be eaten by furniture with a taste for people?"
2746,Religiously Gay,Romance,Snotprince,Released,92,99252,6.15,4000000,389359,COMPLETED,False,"A recent surge of human deaths have drawn the attention of Hell's nastiest demons, and it's up to the human loving angel, Michael, to save their souls! But Michael is in for a rude awakening -literally- when he realizes humans may not be as perfect as he once thought. By living alongside the very creatures he's sworn to protect, growing closer to the church volunteer Daniel, and succumbing to a mortal's most vulnerable emotion... can he save all of humanity? This series contains themes regarding homophobia and child abuse that may not be suitable for all readers. Viewer discretion is advised. If you or someone you know is struggling or in crisis, please reach out for help at Crisis Text Line (http://crisistextline.org/)."
4092,Unstable,Supernatural,Pink_Alien,Released,108,72900,8.85,1600000,179878,COMPLETED,False,"Long ago, demons came into the land of Laevus. Pride, Greed, Sloth, Wrath, Lust, Gluttony... each one plaguing one of the six districts. There is one demon, however, who is the most powerful of all and destined to bring about the end of all humanity: the Absolute. Ina Venus, a legendary demon hunter from the lowest of the six districts, was born as an Unstable demon, and he is inches away from becoming the Absolute himself. One fateful night, Ina is forced to face one of his most formidable foes yet: himself. Will Ina be able to find humanity within himself before it's too late, or will he succumb to his demonic side and cause destruction to all?"
4433,The Iluvian Cycle,Comedy,"Tony Karnowski, Cocoon Production",Released,77,75004,9.05,1900000,277436,COMPLETED,False,"Witness the fate of the Universe…as determined by two idiots? In a case of mistaken identity, the latest Champions in the endless cycle of Good versus Evil must learn to cope with their ill-fitting responsibilities before they destroy everything, including themselves. Can the greedy & violent Kym use her powers for Good? Can cheerful & naive Jamis lead the armies of Evil? Join them on this classic Hero’s Journey — with a twist."
1578,Da Yomanville Gang,Drama,Jason King,Released,206,236986,9.14,21900000,2300000,COMPLETED,False,"Layla was ready for a new, quiet, start… until Da Yomanville Gang came crashing in. With Dylan, Sally, Marv, and Joe at her side, will Layla learn how to take on old friends, new enemies, and maybe even some new feelings as she explores the never-quiet town of Yomanville?"
2958,It's On,Slice of life,Sokomin,Released,49,120775,9.83,3800000,604907,COMPLETED,False,"The year is 2008. The On siblings have moved from Korea to America, and there's a lot more to get used to than just being the new kids in school. Join So-won and Woo as they try to find their footing in Los Angeles."
2881,Cydonia Shattering,Fantasy,"Tony Karnowski, Cocoon Production",Released,63,97644,8.64,1800000,229798,COMPLETED,False,"After learning that she is cursed with magical abilities, Cydonia is cast out by her people. But when King Maelkyr starts wiping out entire villages using an ancient, magical monstrosity, she vows to use her curse to stop him from destroying her cherished way of life."
1410,Lavender Jack,Superhero,Dan Schkade,Released,130,119908,9.58,6000000,766825,COMPLETED,False,"The dawn of the 20th century! The City of Gallery is a place of science, diversity, and wealth… but it's also held in the clutches of a corrupt ruling class that’s squeezing it for all it's worth. Enter: LAVENDER JACK — a devilish vigilante whose fighting prowess and advanced technology make him a nightmare for Gallery’s elites. But they’re not about to loosen their grip on the city without a fight. They’ve got some devils of their own, you see..."
2701,Warrior of the Wild,Action,"Jinglestan, Brian Koffler, Laura Arce, DOXOlove",Released,68,126687,9.37,4200000,633710,COMPLETED,False,"Rasmira trained her whole life to become a warrior and replace her father as head of their village. But when her coming-of-age trial is sabotaged and she fails the test, she’s banished to the monster-infested Wild. Her only shot at returning home and reclaiming her honor is to kill the sinister god who controls the realm – or die trying"
2471,Asterion,Drama,NeverDraws,Released,65,99727,9.12,2200000,451421,COMPLETED,False,"When Asterion wished upon a star for a better life, they never imagined an agent of the stars would actually come and grant it! Now they are the newest member of the Starlight Assembly, tasked with granting wishes made on the stars that light up the night sky. But even with their seemingly unlimited abilities, not every wish will come true..."
908,Elf & Warrior,Fantasy,"AC Stuart, Victor Rosas II",Released,264,238478,9.68,29500000,2600000,COMPLETED,False,"Elf & Warrior follows the adventures of a young, optimistic Elf named Basri and his Uncle Hector, a reformed (sort of) criminal in a unique fantasy setting full of strange monsters and magic."
1784,The Wolfman of Wulvershire,Mystery,K. Oliver,Released,92,360199,9.52,16700000,2200000,COMPLETED,False,"Lady Carina would rather be single forever than become any man’s baby-factory. So when she shows up at the Duke of Wulvershire's annual Spring Fling wine and dine, it’s a shock to everyone — but not more shocking than the ensuing series of murders! Will Carina make it out alive, and, more importantly, will she find herself a hunky husband?"
4315,Drawing on Heritage,Informative,WEBTOON Creators,Released,4,28508,8.36,601176,54958,COMPLETED,False,"Welcome to McDonald’s Drawing on Heritage series. Each week we are transported to moments in time, both real and fictional, drawing on the artist’s APA heritage. We hope you’ll join us as we celebrate family bonds, coming of age and what it means to grow up Asian American. Follow along as we celebrate throughout APA Heritage Month."
633,Supersonic Girl,Superhero,Sandra Diaz,Released,74,222762,9.09,13100000,697711,COMPLETED,False,"Sonia Rockwell is a teenager from Radio City, who will have to face her high school daily life while she fights against the supervillains who attack the city. Join the adventures of this supersonic girl!"
1318,The World Where I Belong,Supernatural,GMOW,Released,71,336145,9.53,9600000,1000000,COMPLETED,False,A high school student's attempt to end his life is interrupted by a strange girl with even stranger powers.
599,As Per Usual,Slice of life,Dami Lee,Released,556,489845,9.42,118400000,9900000,COMPLETED,False,"Have you ever eaten a sandwich so vigorously that crumbs got all over your hair and when you went to brush it off, split ends from your tired, disintegrating hair also fell out and you had to ask yourself, 'Am I even real?' No? Just me? Okay. Anyway, this is a comic about learning to be a real lady person."
670,Saphie: The One-Eyed Cat,Slice of life,joho,Released,533,657212,9.8,151900000,12100000,COMPLETED,False,A comic about a one-eyed house cat with her fellow house cat brothers :3
1559,Cape of Spirits,Action,Kris Nguyen,Released,90,522238,9.47,23200000,2500000,COMPLETED,False,"A former heir to the throne, Jinsei Kimura is now a fugitive on the run from the very empire he once called home.  Now, to clear his name, Jinsei must fight alongside a team once sworn to deliver his head – working together to uncover the truth behind the coins that power their civilization. In a world without trust, where long-time allies are now enemies, can Jinsei harness the power of the Spirit Coins to find his own personal redemption?"
1310,Waffles & Pancakes,Slice of life,DT Saranya,Released,500,206618,9.61,73900000,9200000,COMPLETED,False,"Two best friends attempt to answer life's greatest mysteries, such as ""what if our butts had nipples?"" This is a story of fart jokes and friendship. Currently updates on Tue, Thur, Sat. May not be suitable for younger audiences due to strong language and sexual references."
1250,Phantom Paradise,Fantasy,Rurisen (L. Zhu),Released,131,639005,9.47,45300000,3600000,COMPLETED,False,"A male concubine climbs his way up in the imperial harem of Phantom Paradise, hiding an ulterior motive."
1674,Skate!!! Fire 100,Sports,"Mallowboo, Diggymungo",Released,53,79924,9.63,2200000,292258,COMPLETED,False,"Etna and her Fire 100 skate crew had a simple plan for the summer: hang out with good friends and skate through every last inch of Juniper, the mountain valley paradise they call home.  But Mt. Juniper, the town’s long-dormant volcano has other plans. It’s about to rain fire and brimstone down on their home…that is unless the Fire 100 team can find a way to use their longboarding skills to protect the town from peril!  Looks like it’s going to be a crazy summer!"
486,Sword Interval,Supernatural,Benjamin Fleuter,Released,269,147379,9.64,24600000,1700000,COMPLETED,False,"The Sword Interval is about a world on the verge of a supernatural apocalypse. Most of humanity goes about their daily lives trying to ignore the constant threat of magic and monsters, but a few face these dangers head-on. 
Fall is one such person. She has left behind the sheltered safety of the paranormal witness protection program in order to hunt down the monster that killed her family."
269,The Sound of Your Heart,Comedy,Cho Seok,Released,526,156956,9.57,33700000,2400000,COMPLETED,False,"Now a major adaptation on streaming. 

While it may seem like a mere depiction of everyday life, The Sound of Your Heart is a comedy filled to the brim with wit, sarcasm, and parody. It gives no regard for the probable or realistic- it is a series of absurd situations that is sure to get a laugh out of every reader willing to suspend their sense of reality."
